dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3002,213498.98714603268,212540.56847012823,197.89790520002134,1.0000047041103244e-05,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.02776313195035378,0.13604819118498293,0.10828505923462915,0.020619669358629036,0,19,0.0922798370254819,0.02776313195035378,0.13604819118498293,66.26315789473684,24,70,66.26315789473684,24,70,26.31578947368421,9,32,1,0,0,101.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08587155916106323, 0.0922798370254819, 0.09609628300486699, 0.09682640527107256]","[220866.81444722952, 212540.56847012823, 219767.14267376304, 218979.3268947915]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3003,205085.43079100887,204149.03261858167,200.05183940002462,9.199982741847634e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.033805500762019984,0.11570339080472906,0.08189789004270909,0.019014098675348135,0,19,0.0922798370254819,0.033805500762019984,0.11570339080472906,66.26315789473684,25,70,66.26315789473684,25,70,26.31578947368421,9,32,1,0,0,97.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08609631179795985, 0.0922798370254819, 0.0960158868166415, 0.10038150791520678]","[208785.59729172938, 204149.03261858167, 209454.0290542232, 209912.5306239558]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3009,219625.39674679076,219188.40116704645,186.0960304000182,7.799972081556916e-06,18,0,1.0,1259,1259,0.09740649463800867,0.09740649463800867,0.07939680397425088,0.11386292438903703,0.03446612041478615,0.010220664504545878,0,18,0.09740649463800867,0.07939680397425088,0.11386292438903703,69.94444444444444,68,76,69.94444444444444,68,70,27.77777777777778,25,31,0,1,1,13.333333333333343,70,box_threshold,,4,"[20, 18, 18, 18]","[0.08766584517420781, 0.09740649463800867, 0.09564212602825739, 0.09531034738596014]","[225090.33592322798, 219188.40116704645, 224071.78337604713, 223729.97566726466]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3008,207626.62989339605,206669.53920708524,202.74849660001928,9.000039426609874e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.023230197324057636,0.11517644029381005,0.09194624296975241,0.018913442922665474,0,19,0.0922798370254819,0.023230197324057636,0.11517644029381005,66.26315789473684,21,70,66.26315789473684,21,70,26.31578947368421,7,31,1,0,0,101.05263157894747,70,box_threshold,,4,"[20, 19, 18, 19]","[0.087234504769601, 0.0922798370254819, 0.0956638471980178, 0.09120492060653414]","[213625.63731081632, 206669.53920708524, 214377.112502922, 216517.4518217411]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3007,207537.31926901598,206641.49778339625,203.68023879997781,8.499919204041362e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.035188958335893826,0.11253687000970439,0.07734791167381055,0.01662346606736632,0,19,0.0922798370254819,0.035188958335893826,0.11253687000970439,66.26315789473684,30,70,66.26315789473684,30,70,26.31578947368421,12,31,1,0,0,89.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08717757329591447, 0.0922798370254819, 0.09609295631207013, 0.09705620954377234]","[213350.76947843676, 206641.49778339625, 215416.38725058737, 212695.42654424635]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3000,212000.0725798667,211003.1236879643,231.82771120002144,7.800001185387373e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.030355290326125314,0.1200305598711655,0.08967526954504018,0.01907245895337833,0,19,0.0922798370254819,0.030355290326125314,0.1200305598711655,66.26315789473684,23,70,66.26315789473684,23,70,26.31578947368421,10,32,1,0,0,109.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08688455239208859, 0.0922798370254819, 0.09484914928233557, 0.10123684078229805]","[220298.24341747302, 211003.1236879643, 219035.48895212417, 218575.84384071632]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3004,210558.6119296575,209623.96379729704,221.22159810000448,7.4999406933784485e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.044026379890953475,0.10801070345749351,0.06398432356654005,0.014420668921406886,0,19,0.0922798370254819,0.044026379890953475,0.10801070345749351,66.26315789473684,23,70,66.26315789473684,23,70,26.31578947368421,11,32,1,0,0,97.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08746651790671571, 0.0922798370254819, 0.09719520078996642, 0.09557861361643973]","[217109.2814865946, 209623.96379729704, 215948.26654961426, 216607.13798786965]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3001,218299.22070443933,217373.45082424112,246.19547540001804,8.100003469735384e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.04274413731242015,0.11957964440166935,0.0768355070892492,0.016477752172923174,0,19,0.0922798370254819,0.04274413731242015,0.11957964440166935,66.26315789473684,33,70,66.26315789473684,33,70,26.31578947368421,12,31,1,0,0,95.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.08662950746957992, 0.0922798370254819, 0.09489847192956509, 0.10232176122620724]","[228354.48582337674, 217373.45082424112, 224036.84290482427, 221852.43623319428]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3005,207885.5917866061,206969.9048832276,233.30541290002293,7.999944500625134e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.04533800905998218,0.12193921906873431,0.07660121000875214,0.015861307505441808,0,19,0.0922798370254819,0.04533800905998218,0.12193921906873431,66.26315789473684,31,70,66.26315789473684,31,70,26.31578947368421,13,35,1,0,0,93.05263157894747,70,box_threshold,,4,"[20, 19, 18, 18]","[0.08727581027571259, 0.0922798370254819, 0.0962368007880569, 0.09477199818005781]","[215019.1112721264, 206969.9048832276, 211358.47676318945, 211359.98874402134]"
XML500_1111_01_merged_with_boxes_norm,XML500_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML500_1111_01_merged_with_boxes_norm.json,500,1111,proposed_full,3006,214892.32121722182,213916.37351480758,273.68441350001376,8.299946784973145e-06,19,0,1.0,1259,1259,0.0922798370254819,0.0922798370254819,0.036341082031823305,0.1155514985153921,0.0792104164835688,0.016584961047180585,0,19,0.0922798370254819,0.036341082031823305,0.1155514985153921,66.26315789473684,23,70,66.26315789473684,23,70,26.31578947368421,9,31,1,0,0,105.05263157894747,70,box_threshold,,4,"[20, 19, 18, 17]","[0.0867966552315083, 0.0922798370254819, 0.09686904334180933, 0.10219746198451919]","[221852.27774907785, 213916.37351480758, 221915.61531983374, 216074.33062436144]"
