dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3000,22784.0908467721,22722.630149794255,53.360680500016315,1.500011421740055e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.07804284820808566,0.10308787226503302,0.025045024056947363,0.009347695368236812,0,4,0.0877181380022688,0.07804284820808566,0.10308787226503302,63.0,57,68,63.0,57,70,25.0,23,27,0,0,1,12.0,65,box_threshold_plus_distance,6313.992788569058,2,"[4, 4]","[0.08771813800226878, 0.0877181380022688]","[23620.231498719542, 22722.630149794255]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3002,25681.188389489933,25782.0468873487,63.54236789999413,3.500026650726795e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.0815398883679765,0.10023792914395893,0.01869804077598243,0.007489419858353491,0,4,0.0877181380022688,0.0815398883679765,0.10023792914395893,63.0,62,65,63.0,62,70,25.0,25,25,0,0,0,4.0,65,box_threshold,,1,[4],[0.0877181380022688],[25782.0468873487]
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3001,23160.554050162267,23030.179185789755,87.43040630000178,1.500011421740055e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.07470339198019421,0.09641736160732918,0.02171396962713497,0.008737255219400948,0,4,0.0877181380022688,0.07470339198019421,0.09641736160732918,63.0,51,72,63.0,51,70,25.0,21,30,0,0,1,26.0,70,box_threshold_plus_distance,6589.953441469915,3,"[4, 4, 4]","[0.08771813800226878, 0.0877181380022688, 0.0877181380022688]","[26390.667778500425, 23030.179185789755, 23023.020570437322]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3005,23886.435122826344,23966.56084125946,70.45221859999583,1.700012944638729e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.07806503849494939,0.09931290395263474,0.021247865457685353,0.007683378215041604,0,4,0.0877181380022688,0.07806503849494939,0.09931290395263474,63.0,59,65,63.0,59,70,25.0,22,28,0,0,0,8.0,65,box_threshold,,3,"[4, 4, 4]","[0.0877181380022688, 0.0877181380022688, 0.0868402777117688]","[23966.56084125946, 23952.770621566062, 24117.421670311105]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3008,24991.456836506288,24919.856937880842,71.57163290001336,4.799978341907263e-06,4,0,1.0,252,252,0.08771813800226877,0.08771813800226877,0.07626450376610197,0.10020655464970572,0.023942050883603752,0.01053095834788458,0,4,0.08771813800226877,0.07626450376610197,0.10020655464970572,63.0,59,68,63.0,59,70,25.0,22,31,0,0,1,14.0,65,box_threshold_plus_distance,7148.837741204085,2,"[4, 4]","[0.08771813800226878, 0.08771813800226877]","[26072.02146152438, 24919.856937880842]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3004,23044.229564331774,23099.810342292112,87.38970880000852,1.9999861251562834e-06,4,0,1.0,252,252,0.08771813800226878,0.08771813800226878,0.07449039930315915,0.10643420398941081,0.03194380468625166,0.012583367863232253,0,4,0.08771813800226878,0.07449039930315915,0.10643420398941081,63.0,57,65,63.0,57,70,25.0,22,28,0,0,0,12.0,65,box_threshold,,2,"[4, 4]","[0.08771813800226878, 0.08771813800226878]","[23099.810342292112, 23804.821200843333]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3003,28747.417998964567,28858.288995595973,98.48825710001984,2.8999929782003164e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.07954835786625593,0.09887294555227852,0.01932458768602259,0.007002194943774657,0,4,0.0877181380022688,0.07954835786625593,0.09887294555227852,63.0,62,64,63.0,62,70,25.0,23,28,0,0,0,2.0,70,box_threshold_plus_distance,8380.907573796734,3,"[4, 4, 4]","[0.0877181380022688, 0.0877181380022688, 0.0877181380022688]","[31459.771608788084, 29630.214650893857, 28858.288995595973]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3006,23648.556486065638,23415.387254747522,96.3090120999841,1.600012183189392e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.0714253374384288,0.10038033940674013,0.028955001968311328,0.011269751155237444,0,4,0.0877181380022688,0.0714253374384288,0.10038033940674013,63.0,53,69,63.0,53,70,25.0,22,28,0,0,2,22.0,65,box_threshold_plus_distance,6560.318201526374,2,"[4, 4]","[0.0877181380022688, 0.0877181380022688]","[25520.580253376975, 23415.387254747522]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3007,25507.61702358753,25411.510260117953,97.0119829000032,1.9000144675374031e-06,4,0,1.0,252,252,0.08771813800226878,0.08771813800226878,0.08202289965063594,0.09355339787277693,0.011530498222140986,0.0042361487259663004,0,4,0.08771813800226878,0.08202289965063594,0.09355339787277693,63.0,57,71,63.0,57,70,25.0,22,28,0,0,1,20.0,70,box_threshold_plus_distance,7376.563249850274,3,"[4, 4, 4]","[0.0877181380022688, 0.08771813800226878, 0.08771813800226878]","[26924.100001034472, 26820.116205766524, 25411.510260117953]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_full,3009,22827.74220745509,22852.54660805237,99.6814744999865,1.4999823179095984e-06,4,0,1.0,252,252,0.08771813800226877,0.08771813800226877,0.06792553516144846,0.1012559202129618,0.03333038505151334,0.013738552496825235,0,4,0.08771813800226877,0.06792553516144846,0.1012559202129618,63.0,56,68,63.0,56,70,25.0,23,29,0,0,0,18.0,70,box_threshold,,2,"[4, 4]","[0.08771813800226878, 0.08771813800226877]","[25154.6263851248, 22852.54660805237]"
