dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3000,341464.669204788,340540.0167924713,229.83115689997794,1.2400094419717789e-05,28,0,1.0,1873,1873,0.09586721477815886,0.09586721477815886,0.02900647563633719,0.11827759889833123,0.08927112326199403,0.015929142779999635,0,28,0.09586721477815886,0.02900647563633719,0.11827759889833123,66.89285714285714,17,70,66.89285714285714,17,70,26.785714285714285,8,32,1,0,0,113.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09679032032175962, 0.09586721477815886]","[353030.39782036835, 340540.0167924713]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3001,344050.9629129967,343093.9079262256,232.8551241000241,2.4899898562580347e-05,28,0,1.0,1873,1873,0.09586721477815886,0.09586721477815886,0.01185851737204159,0.12334263540287094,0.11148411803082935,0.020012404715208675,0,28,0.09586721477815886,0.01185851737204159,0.12334263540287094,66.89285714285714,7,70,66.89285714285714,7,70,26.785714285714285,2,34,1,0,0,119.78571428571439,70,box_threshold,,2,"[27, 28]","[0.09746594656833582, 0.09586721477815886]","[347794.98360157345, 343093.9079262256]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3003,349020.28478812915,348063.80723628536,242.61939740000525,1.2299977242946625e-05,28,0,1.0,1873,1873,0.09586721477815888,0.09586721477815888,0.016047579701851312,0.13764792277334156,0.12160034307149026,0.019793560124105318,0,28,0.09586721477815888,0.016047579701851312,0.13764792277334156,66.89285714285714,11,70,66.89285714285714,11,70,26.785714285714285,4,32,1,0,0,119.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09928616911920776, 0.09586721477815888]","[357834.8650504126, 348063.80723628536]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3004,340709.2804392634,340458.5436157744,223.28169219999108,3.309996100142598e-05,27,0,1.0,1873,1873,0.09941785236253511,0.09941785236253511,0.07806339347672693,0.12747573450636882,0.049412341029641885,0.011649153220209317,0,27,0.09941785236253511,0.07806339347672693,0.12747573450636882,69.37037037037037,67,70,69.37037037037037,67,70,27.77777777777778,24,35,0,0,0,17.629629629629633,70,box_threshold,,2,"[27, 27]","[0.09941785236253511, 0.09698732639715606]","[340458.5436157744, 349878.3142366957]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3002,350235.13544574345,349371.76981748844,270.49987389997113,3.389985067769885e-05,28,0,1.0,1873,1873,0.09586721477815888,0.09586721477815888,0.05106970840401258,0.11674148599884679,0.06567177759483421,0.013951054291176898,0,28,0.09586721477815888,0.05106970840401258,0.11674148599884679,66.89285714285714,29,70,66.89285714285714,29,70,26.785714285714285,11,33,1,0,0,101.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09779396687411739, 0.09586721477815888]","[360870.00928141683, 349371.76981748844]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3008,339818.51292285055,338853.6453108489,219.70948719998705,2.840004162862897e-05,28,0,1.0,1873,1873,0.09586721477815888,0.09586721477815888,0.024754716432402395,0.1172932173640431,0.0925385009316407,0.01688897243652087,0,28,0.09586721477815888,0.024754716432402395,0.1172932173640431,66.89285714285714,15,70,66.89285714285714,15,70,26.785714285714285,5,32,1,0,0,121.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09667441353014113, 0.09586721477815888]","[349117.8597891921, 338853.6453108489]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3006,342234.0936834423,341309.00506951567,246.39475910001784,1.2099859304726124e-05,28,0,1.0,1873,1873,0.09586721477815886,0.09586721477815886,0.022448429662763194,0.11868109736745738,0.09623266770469419,0.017561075885191353,0,28,0.09586721477815886,0.022448429662763194,0.11868109736745738,66.89285714285714,13,70,66.89285714285714,13,70,26.785714285714285,4,35,1,0,0,113.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09721520143474303, 0.09586721477815886]","[349074.63114922517, 341309.00506951567]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3005,330211.0372930295,329316.1242733654,260.81901070001186,2.3999891709536314e-05,28,0,1.0,1873,1873,0.09586721477815886,0.09586721477815886,0.02530108272529799,0.11989051810302981,0.09458943537773182,0.01583084169734982,0,28,0.09586721477815886,0.02530108272529799,0.11989051810302981,66.89285714285714,19,70,66.89285714285714,19,70,26.785714285714285,7,32,1,0,0,107.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09827301233958778, 0.09586721477815886]","[338631.34835542395, 329316.1242733654]"
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3009,339949.0037696852,339673.3107851177,223.19902790003107,1.7000071238726377e-05,27,0,1.0,1873,1873,0.09941785236253511,0.09941785236253511,0.07443205930573317,0.1196308677915809,0.04519880848584773,0.011309385082977432,0,27,0.09941785236253511,0.07443205930573317,0.1196308677915809,69.37037037037037,64,70,69.37037037037037,64,70,27.77777777777778,24,32,0,0,0,22.6666666666667,70,box_threshold,,1,[27],[0.09941785236253511],[339673.3107851177]
XML750_1111_01_merged_with_boxes_norm,XML750_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\conference_batch\XML750_1111_01_merged_with_boxes_norm.json,750,1111,proposed_no_tiny_repair,3007,346962.10501608736,346066.08774982864,262.8912494999822,1.4200049918144941e-05,28,0,1.0,1873,1873,0.09586721477815888,0.09586721477815888,0.018700356471376543,0.1300131003544163,0.11131274388303974,0.02079530779744722,0,28,0.09586721477815888,0.018700356471376543,0.1300131003544163,66.89285714285714,17,70,66.89285714285714,17,70,26.785714285714285,6,35,1,0,0,107.57142857142867,70,box_threshold,,2,"[27, 28]","[0.09772393927728426, 0.09586721477815888]","[347665.05733420927, 346066.08774982864]"
