dataset,dataset_file,dataset_path,num_customers,family_group,model,seed,best_score,best_distance,runtime_seconds,packing_time_seconds,feasible_routes,infeasible_routes,feasibility_rate,boxes_total,boxes_packed,fill_rate,avg_fill_rate,min_fill_rate,max_fill_rate,fill_balance_penalty,route_fill_std,unpacked_boxes,route_count,avg_route_fill,min_route_fill,max_route_fill,avg_route_boxes,min_route_boxes,max_route_boxes,avg_boxes_per_route,min_boxes_per_route,max_boxes_per_route,avg_customers_per_route,min_customers_per_route,max_customers_per_route,tiny_route_count,merged_route_count,overflow_route_count,route_balance_penalty,chosen_split_limit,chosen_split_strategy,chosen_distance_limit,number_of_split_candidates_tested,candidate_route_counts,candidate_fill_rates,candidate_distances
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3003,25792.250521191636,25761.77884010977,65.23968840000452,1.600012183189392e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.07619324477787169,0.097457421990347,0.02126417721247531,0.009331040600421312,0,4,0.0877181380022688,0.07619324477787169,0.097457421990347,63.0,48,70,63.0,48,70,25.0,17,28,0,0,0,30.0,70,box_threshold,,3,"[4, 4, 4]","[0.08771813800226878, 0.0877181380022688, 0.08771813800226878]","[27281.898918512878, 25761.77884010977, 26876.484352052736]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3000,25494.673385549966,25596.34989453149,84.1034211999795,1.400010660290718e-06,4,0,1.0,252,252,0.08771813800226877,0.08771813800226877,0.07878499051584403,0.09563707135911088,0.01685208084326685,0.006550360024312026,0,4,0.08771813800226877,0.07878499051584403,0.09563707135911088,63.0,61,65,63.0,61,70,25.0,22,29,0,0,0,4.0,65,box_threshold_plus_distance,7221.330734204022,2,"[4, 4]","[0.0877181380022688, 0.08771813800226877]","[26075.15737164882, 25596.34989453149]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3001,23695.360946010627,23714.510304589297,79.7080126000219,2.100015990436077e-06,4,0,1.0,252,252,0.08771813800226877,0.08771813800226877,0.07262958660269968,0.09589646250061269,0.023266875897913014,0.008937314715010101,0,4,0.08771813800226877,0.07262958660269968,0.09589646250061269,63.0,54,69,63.0,54,70,25.0,19,28,0,0,0,20.0,70,box_threshold_plus_distance,6797.756697543555,4,"[4, 4, 4, 4]","[0.08771813800226878, 0.08771813800226878, 0.08771813800226877, 0.08771813800226877]","[24591.356723836885, 24520.819697885247, 23714.510304589297, 23714.510304589297]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3005,25482.847844327174,25571.867821804597,63.36368689997471,1.9000144675374031e-06,4,0,1.0,252,252,0.08771813800226877,0.08771813800226877,0.07261947514608995,0.09631397126026034,0.02369449611417039,0.00898786984005567,0,4,0.08771813800226877,0.07261947514608995,0.09631397126026034,63.0,61,65,63.0,61,70,25.0,23,26,0,0,0,6.0,65,box_threshold,,2,"[4, 4]","[0.08771813800226877, 0.08771813800226877]","[25571.867821804597, 26139.321589788095]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3002,26648.535301739415,26513.778914700524,93.97209060000023,4.1000021155923605e-06,4,0,1.0,252,252,0.08771813800226878,0.08771813800226878,0.0726518029154727,0.10457985766657624,0.03192805475110354,0.013531312258698129,0,4,0.08771813800226878,0.0726518029154727,0.10457985766657624,63.0,52,74,63.0,52,70,25.0,21,29,0,0,1,26.0,70,box_threshold_plus_distance,7917.248773728147,3,"[4, 4, 4]","[0.0877181380022688, 0.0877181380022688, 0.08771813800226878]","[28446.250381425714, 28112.059802124, 26513.778914700524]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3004,21847.224758585675,21957.888509453674,88.16165550000733,2.200016751885414e-06,4,0,1.0,252,252,0.08771813800226878,0.08771813800226878,0.07961683185255448,0.09925820575241667,0.01964137389986219,0.00734908757656341,0,4,0.08771813800226878,0.07961683185255448,0.09925820575241667,63.0,62,64,63.0,62,70,25.0,23,26,0,0,0,2.0,65,box_threshold,,1,[4],[0.08771813800226878],[21957.888509453674]
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3009,23091.058421531037,23082.590659575704,81.77176230002078,3.200024366378784e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.08059994895587891,0.09814121423756561,0.017541265281686702,0.00645336831005826,0,4,0.0877181380022688,0.08059994895587891,0.09814121423756561,63.0,50,70,63.0,50,70,25.0,18,29,0,0,0,26.0,70,box_threshold_plus_distance,6573.09215337094,3,"[4, 4, 4]","[0.0877181380022688, 0.0877181380022688, 0.0877181380022688]","[24227.231265023318, 23082.590659575704, 23582.27291959744]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3008,25064.225880844613,25026.266169343126,90.05605129999458,4.4000043999403715e-06,4,0,1.0,252,252,0.08771813800226878,0.08771813800226878,0.06504930308231179,0.10454491557076134,0.03949561248844956,0.016963977400053395,0,4,0.08771813800226878,0.06504930308231179,0.10454491557076134,63.0,48,68,63.0,48,70,25.0,20,27,0,0,0,30.0,70,box_threshold,,3,"[4, 4, 4]","[0.08771813800226877, 0.08771813800226878, 0.08771813800226878]","[26674.739441906077, 25026.266169343126, 26135.796551042178]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3007,22842.43953026926,22806.84204448545,94.97720739999204,1.600012183189392e-06,4,0,1.0,252,252,0.0877181380022688,0.0877181380022688,0.0662880593023362,0.10185815333848597,0.035570094036149774,0.013237335955395828,0,4,0.0877181380022688,0.0662880593023362,0.10185815333848597,63.0,48,69,63.0,48,70,25.0,19,30,0,0,0,30.0,70,box_threshold,,3,"[4, 4, 4]","[0.0877181380022688, 0.0877181380022688, 0.08771813800226878]","[23728.348316651147, 22806.84204448545, 23721.135469913614]"
XML100_1111_01_merged_with_boxes_norm,XML100_1111_01_merged_with_boxes_norm.json,C:\Kanu\Kanu(D)\Dissertation\Dissertation-3L-SDVRP\VRP\generated_datasets\_smoke_bulk\XML100_1111_01_merged_with_boxes_norm.json,100,1111,proposed_no_route_balance_mutation,3006,26199.4555142571,26152.607912777003,97.39937060000375,5.200039595365524e-06,3,0,1.0,252,252,0.1169575173363584,0.1169575173363584,0.0813982812327442,0.1503320200275803,0.06893373879483611,0.02818445057262474,0,3,0.1169575173363584,0.0813982812327442,0.1503320200275803,84.0,75,89,84.0,75,70,33.333333333333336,29,36,0,0,2,18.0,78,final_extra_refinement,9742.561189187387,1,[3],[0.1169575173363584],[26152.607912777003]
